This file is created using RaceChrono Pro v10.2.4 ( http://racechrono.com/ ).
Format,3
Session title,"Ts"
Session type,Lap timing
Track name,"Ts"
Driver name,
Created,24/09/2026,16:00
Note,

timestamp,fragment_id,lap_number,elapsed_time,distance_traveled,accuracy,altitude,bearing,device_battery_level,device_update_rate,fix_type,latitude,longitude,satellites,speed,combined_acc,device_update_rate,lateral_acc,lean_angle,longitudinal_acc,speed,device_update_rate,x_acc,y_acc,z_acc,device_update_rate,x_rate_of_rotation,y_rate_of_rotation,z_rate_of_rotation
unix time,,,s,m,m,m,deg,%,Hz,,deg,deg,sats,m/s,G,Hz,G,deg,G,m/s,Hz,G,G,G,Hz,deg/s,deg/s,deg/s
,,,,,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,calc,calc,calc,calc,calc,calc,101: acc,101: acc,101: acc,101: acc,102: gyro,102: gyro,102: gyro,102: gyro
1790266652.76,0,27,1006.201,3701.057,0.222,16.992,148.775,17.0,25.0,3.0,55.5026845,8.4551533,15.0,6.253,1.42856,20.0,-1.42855,54.49298,0.00233,6.25307,25.0,-0.05099,-1.04297,1.39303,25.0,-41.16,-43.21,-122.26
1790266652.8,0,27,1006.241,3701.316,0.222,16.991,153.63,17.0,25.0,3.0,55.5026823,8.4551548,14.0,6.328,1.39881,20.0,-1.39846,53.84302,0.02853,6.31093,25.0,-0.03702,-1.07804,1.37998,25.0,-35.19,-38.34,-116.87
1790266652.809,0,27,1006.25,3701.37135,0.222,16.99865,153.63,17.0,25.0,3.0,55.5026818,8.455155,14.225,6.32395,1.39211,20.0,-1.39169,53.69678,0.03443,6.32395,25.0,-0.03229,-1.07692,1.36468,25.0,-32.67675,-37.16775,-115.4705
1790266652.84,0,27,1006.281,3701.562,0.222,17.025,158.95,17.0,25.0,3.0,55.5026802,8.4551557,15.0,6.31,1.36715,20.0,-1.36593,53.12189,0.05535,6.32473,25.0,-0.01601,-1.07305,1.31197,25.0,-24.02,-33.13,-110.65
1790266652.859,0,27,1006.3,3701.67838,0.222,17.04828,158.95,17.0,25.0,3.0,55.5026791,8.455156,14.525,6.3252,1.35186,20.0,-1.35014,52.76955,0.06817,6.3252,25.0,0.00918,-1.05261,1.31628,25.0,-21.0085,-31.9045,-107.933
1790266652.88,0,27,1006.321,3701.807,0.222,17.074,163.739,17.0,25.0,3.0,55.502678,8.4551563,14.0,6.342,1.33426,20.0,-1.33163,52.34581,0.08193,6.3624,25.0,0.03702,-1.03002,1.32104,25.0,-17.68,-30.55,-104.93
1790266652.909,0,27,1006.35,3701.99623,0.222,17.09068,163.739,17.0,25.0,3.0,55.5026763,8.4551567,14.0,6.41378,1.30997,20.0,-1.30608,51.76066,0.10094,6.41378,25.0,0.05661,-0.98218,1.29495,25.0,-16.375,-28.36775,-100.89175
1790266652.92,0,27,1006.361,3702.068,0.222,17.097,168.55,17.0,25.0,3.0,55.5026757,8.4551568,14.0,6.441,1.30059,20.0,-1.29604,51.52302,0.10777,6.46116,25.0,0.06404,-0.96404,1.28505,25.0,-15.88,-27.54,-99.36
1790266652.959,0,27,1006.4,3702.33905,0.22298,17.07555,168.55,17.0,25.0,3.0,55.5026732,8.4551568,14.0,6.62918,1.26735,20.0,-1.26046,50.68048,0.132,6.62918,25.0,0.105,-0.88112,1.20501,25.0,-11.8825,-24.33225,-93.96825
1790266652.96,0,27,1006.401,3702.346,0.223,17.075,172.486,17.0,25.0,3.0,55.5026732,8.4551568,14.0,6.634,1.26647,20.0,-1.2595,50.65641,0.13258,6.63086,25.0,0.10605,-0.879,1.20296,25.0,-11.78,-24.25,-93.83
1790266653.0,0,27,1006.441,3702.606,0.223,17.068,175.509,17.0,25.0,3.0,55.5026708,8.4551568,14.0,6.699,1.2311,20.0,-1.22117,49.69374,0.1555,6.69842,25.0,0.119,-0.81598,1.26302,25.0,-13.99,-23.41,-91.3
1790266653.009,0,27,1006.45,3702.66428,0.223,17.0707,175.509,17.0,25.0,3.0,55.5026703,8.4551568,14.225,6.71363,1.22314,20.0,-1.21254,49.47714,0.16066,6.71363,25.0,0.12191,-0.80024,1.23489,25.0,-14.76175,-22.7215,-90.2335
1790266653.04,0,27,1006.481,3702.865,0.223,17.08,178.61,17.0,25.0,3.0,55.5026685,8.4551567,15.0,6.764,1.19584,20.0,-1.18239,48.70217,0.17809,6.74574,25.0,0.13195,-0.74602,1.138,25.0,-17.42,-20.35,-86.56
1790266653.059,0,27,1006.5,3702.99183,0.223,17.06907,178.61,17.0,25.0,3.0,55.5026674,8.4551562,15.0,6.76543,1.17912,20.0,-1.16391,48.22718,0.18877,6.76543,25.0,0.12769,-0.72224,1.15035,25.0,-17.135,-19.0485,-84.28
1790266653.08,0,27,1006.521,3703.132,0.223,17.057,183.772,17.0,25.0,3.0,55.5026662,8.4551557,15.0,6.767,1.16076,20.0,-1.14311,47.65331,0.20083,6.78131,25.0,0.12298,-0.69596,1.16401,25.0,-16.82,-17.61,-81.76
1790266653.109,0,27,1006.55,3703.32775,0.223,17.04902,183.772,16.275,25.0,3.0,55.5026645,8.4551548,15.0,6.80325,1.13541,20.0,-1.11439,46.86082,0.21747,6.80325,25.0,0.10701,-0.68368,1.14663,25.0,-16.95775,-16.4645,-78.7585
1790266653.12,0,27,1006.561,3703.402,0.223,17.046,188.048,16.0,25.0,3.0,55.5026638,8.4551545,15.0,6.817,1.12579,20.0,-1.10314,46.52927,0.22406,6.80949,25.0,0.10095,-0.67903,1.14004,25.0,-17.01,-16.03,-77.62
1790266653.159,0,27,1006.6,3703.65063,0.223,17.02845,188.048,16.0,25.0,3.0,55.5026617,8.4551532,15.0,6.83163,1.09169,20.0,-1.06328,45.35375,0.24741,6.83163,25.0,0.12143,-0.70826,1.07075,25.0,-12.408,-13.4365,-72.8425
1790266653.16,0,27,1006.601,3703.657,0.223,17.028,191.892,16.0,25.0,3.0,55.5026617,8.4551532,15.0,6.832,1.0908,20.0,-1.06221,45.32018,0.24802,6.83248,25.0,0.12196,-0.70901,1.06897,25.0,-12.29,-13.37,-72.72
1790266653.2,0,27,1006.641,3703.947,0.223,17.002,194.363,16.0,25.0,3.0,55.5026592,8.4551518,15.0,6.826,1.05528,20.0,-1.01932,43.97707,0.27263,6.86668,25.0,0.145,-0.693,1.11404,25.0,-7.55,-11.09,-69.17
1790266653.209,0,27,1006.65,3704.01315,0.223,16.99435,194.363,16.0,25.0,3.0,55.5026586,8.4551515,15.0,6.87438,1.04729,20.0,-1.00967,43.67487,0.27816,6.87438,25.0,0.16345,-0.69637,1.11381,25.0,-6.6005,-10.96175,-68.80775
1790266653.24,0,27,1006.681,3704.241,0.223,16.968,196.365,16.0,25.0,3.0,55.5026567,8.4551503,15.0,7.041,1.01795,20.0,-0.97282,42.43082,0.2988,7.0301,25.0,0.22699,-0.70799,1.11302,25.0,-3.33,-10.52,-67.56
1790266653.259,0,27,1006.7,3704.3759,0.223,16.95707,196.365,16.0,25.0,3.0,55.5026556,8.4551495,15.0,7.12555,0.99998,20.0,-0.95024,41.66833,0.31145,7.12555,25.0,0.26307,-0.70227,1.12489,25.0,-3.69575,-9.8455,-67.36525
1790266653.28,0,27,1006.721,3704.525,0.223,16.945,199.454,16.0,25.0,3.0,55.5026543,8.4551485,15.0,7.219,0.97888,20.0,-0.9226,40.67304,0.32601,7.22296,25.0,0.30296,-0.69596,1.138,25.0,-4.1,-9.1,-67.15
1790266653.309,0,27,1006.75,3704.75265,0.223,16.93267,199.454,16.0,25.0,3.0,55.5026525,8.4551468,15.0,7.35748,0.94974,20.0,-0.88443,39.29859,0.34612,7.35748,25.0,0.36676,-0.71119,1.12425,25.0,-6.54325,-8.781,-67.1355
1790266653.32,0,27,1006.761,3704.839,0.223,16.928,203.402,16.0,25.0,3.0,55.5026518,8.4551462,15.0,7.41,0.93777,20.0,-0.86824,38.68021,0.35349,7.37332,25.0,0.39096,-0.71696,1.11904,25.0,-7.47,-8.66,-67.13
1790266653.359,0,27,1006.8,3705.11493,0.223,16.93483,203.402,16.0,25.0,3.0,55.5026497,8.4551439,15.0,7.4295,0.89533,20.0,-0.81085,36.48779,0.37965,7.4295,25.0,0.43093,-0.6926,1.159,25.0,-16.50825,-7.88,-66.39875
1790266653.36,0,27,1006.801,3705.122,0.223,16.935,206.65,16.0,25.0,3.0,55.5026497,8.4551438,15.0,7.43,0.89419,20.0,-0.80922,36.42235,0.38033,7.43621,25.0,0.43195,-0.69198,1.16003,25.0,-16.74,-7.86,-66.38
1790266653.4,0,27,1006.841,3705.441,0.223,16.942,209.073,16.0,25.0,3.0,55.5026472,8.4551413,15.0,7.699,0.84882,20.0,-0.7441,33.80488,0.4076,7.70455,25.0,0.47203,-0.68403,1.10904,25.0,-25.22,-6.95,-63.68
1790266653.409,0,27,1006.85,3705.5166,0.223,16.94245,209.073,16.0,24.99954,3.0,55.5026466,8.4551407,15.0,7.76493,0.83861,20.0,-0.72945,33.21595,0.41373,7.76493,24.99954,0.47044,-0.68178,1.11083,24.99954,-26.3495,-6.5675,-62.32325
1790266653.44,0,27,1006.881,3705.777,0.223,16.944,211.423,16.0,24.99797,3.0,55.5026447,8.4551383,15.0,7.992,0.80281,20.0,-0.67436,30.91249,0.43407,7.96844,24.99797,0.46499,-0.67403,1.117,24.99797,-30.24,-5.25,-57.65
1790266653.459,0,27,1006.9,3705.9366,0.223,16.94543,211.423,16.0,24.99656,3.0,55.5026435,8.4551369,14.525,8.09318,0.78087,20.0,-0.64059,29.50069,0.44653,8.09318,24.99656,0.46925,-0.62937,1.08803,24.99656,-32.61025,-3.87725,-53.99725
1790266653.48,0,27,1006.921,3706.113,0.223,16.947,213.558,16.0,24.995,3.0,55.5026422,8.4551353,14.0,8.205,0.75667,20.0,-0.60019,27.74349,0.45898,8.19312,24.995,0.47396,-0.58001,1.05602,24.995,-35.23,-2.36,-49.96
1790266653.509,0,27,1006.95,3706.36095,0.223,16.94628,213.558,16.0,24.99188,3.0,55.5026404,8.455133,14.0,8.33115,0.72325,20.0,-0.5444,25.31688,0.47616,8.33115,24.99188,0.5059,-0.53795,1.02268,24.99188,-32.2865,-1.896,-42.97825
1790266653.52,0,27,1006.961,3706.455,0.223,16.946,215.157,16.0,24.99069,3.0,55.5026397,8.4551322,14.0,8.379,0.71157,20.0,-0.52214,24.314,0.48199,8.35455,24.99069,0.51802,-0.52199,1.01003,24.99069,-31.17,-1.72,-40.33
1790266653.559,0,27,1007.0,3706.78358,0.22202,16.91382,215.157,16.0,24.98479,3.0,55.5026372,8.4551292,14.0,8.4375,0.67017,20.0,-0.44322,20.75836,0.50268,8.4375,24.98479,0.52189,-0.41571,0.99243,24.98479,-26.0805,0.23975,-31.23325
1790266653.56,0,27,1007.001,3706.792,0.222,16.913,215.703,16.0,24.98464,3.0,55.5026372,8.4551292,14.0,8.439,0.66932,20.0,-0.44116,20.66259,0.50318,8.44286,24.98464,0.52199,-0.41299,0.99198,24.98464,-25.95,0.29,-31.0
1790266653.6,0,27,1007.041,3707.146,0.222,16.902,217.141,16.0,24.9763,3.0,55.5026347,8.4551257,13.0,8.636,0.63529,20.0,-0.35869,16.83167,0.52301,8.6571,24.9763,0.54698,-0.31499,0.98698,24.9763,-21.65,1.16,-23.08
1790266653.609,0,27,1007.05,3707.2306,0.222,16.90088,217.141,16.0,24.97376,3.0,55.5026341,8.4551248,13.0,8.7053,0.62763,20.0,-0.34014,15.96972,0.52747,8.7053,24.97376,0.55216,-0.29833,0.98969,24.97376,-20.948,1.1375,-21.59275
1790266653.64,0,27,1007.081,3707.522,0.222,16.897,217.87,16.0,24.965,3.0,55.502632,8.455122,13.0,8.944,0.60877,20.0,-0.27598,12.9227,0.5404,8.94577,24.965,0.57002,-0.24096,0.99902,24.965,-18.53,1.06,-16.47
1790266653.659,0,27,1007.1,3707.7006,0.222,16.89653,217.87,16.0,24.9579,3.0,55.5026307,8.4551203,13.0,9.09315,0.59721,20.0,-0.23666,11.05517,0.54832,9.09315,24.9579,0.56857,-0.19015,0.98715,24.9579,-19.62725,1.2975,-12.727
1790266653.68,0,27,1007.121,3707.898,0.222,16.896,217.89,16.0,24.95006,3.0,55.5026293,8.4551183,13.0,9.258,0.59055,20.0,-0.19454,9.00777,0.55538,9.24095,24.95006,0.56696,-0.13399,0.97403,24.95006,-20.84,1.56,-8.59
1790266653.709,0,27,1007.15,3708.18583,0.222,16.89455,217.89,16.0,24.93605,3.0,55.5026273,8.4551156,13.0,9.44505,0.58135,20.0,-0.13636,6.18041,0.56513,9.44505,24.93605,0.55831,-0.04483,1.00087,24.93605,-21.4345,1.6325,-3.254
1790266653.72,0,27,1007.161,3708.295,0.222,16.894,218.15,16.0,24.93074,3.0,55.5026265,8.4551145,13.0,9.516,0.58092,20.0,-0.11587,5.15975,0.56792,9.49712,24.93074,0.55503,-0.01101,1.01105,24.93074,-21.66,1.66,-1.23
1790266653.759,0,27,1007.2,3708.66745,0.222,16.894,218.15,16.0,24.90678,3.0,55.5026239,8.4551108,13.0,9.68175,0.57943,20.0,-0.04319,1.54104,0.57782,9.68175,24.90678,0.56179,0.06992,1.01294,24.90678,-19.7685,1.426,6.52125
1790266653.76,0,27,1007.201,3708.677,0.222,16.894,218.521,16.0,24.90616,3.0,55.5026238,8.4551107,13.0,9.686,0.57958,20.0,-0.04153,1.45654,0.57797,9.68802,24.90616,0.56197,0.07199,1.01299,24.90616,-19.72,1.42,6.72
1790266653.8,0,27,1007.241,3709.095,0.222,16.909,217.898,16.0,24.87569,3.0,55.5026208,8.4551067,13.0,9.942,0.58526,20.0,0.02489,-1.9233,0.58386,9.93888,24.87569,0.543,0.16999,0.99004,24.87569,-14.05,0.65,14.15
1790266653.809,0,27,1007.25,3709.1877,0.222,16.90878,217.898,16.0,24.86737,3.0,55.5026202,8.4551058,13.0,9.99533,0.58654,20.0,0.03983,-2.68377,0.58518,9.99533,24.86737,0.54277,0.19385,0.99881,24.86737,-12.53575,0.488,15.302
1790266653.84,0,27,1007.281,3709.507,0.222,16.908,217.076,16.0,24.83871,3.0,55.5026178,8.4551028,13.0,10.179,0.59333,20.0,0.08458,-4.98995,0.58624,10.20374,24.83871,0.54198,0.27604,1.029,24.83871,-7.32,-0.07,19.27
1790266653.859,0,27,1007.3,3709.71268,0.222,16.90753,217.076,16.0,24.81781,3.0,55.5026163,8.4551009,13.0,10.33148,0.59749,20.0,0.11201,-6.40342,0.58689,10.33148,24.81781,0.53297,0.29502,1.04038,24.81781,-5.34875,-0.78725,20.7805
1790266653.88,0,27,1007.321,3709.94,0.222,16.907,216.282,16.0,24.79471,3.0,55.5026147,8.4550988,13.0,10.5,0.60237,20.0,0.13711,-7.70456,0.58584,10.46072,24.79471,0.52301,0.31601,1.05296,24.79471,-3.17,-1.58,22.45
1790266653.909,0,27,1007.35,3710.26045,0.222,16.89685,216.282,16.0,24.7577,3.0,55.5026123,8.4550961,13.0,10.6392,0.60911,20.0,0.17177,-9.50138,0.58439,10.6392,24.7577,0.50268,0.31749,1.05082,24.7577,-0.183,-2.67475,22.6965
1790266653.92,0,27,1007.361,3710.382,0.222,16.893,215.149,16.0,24.74367,3.0,55.5026113,8.455095,13.0,10.692,0.61112,20.0,0.18176,-10.02709,0.58317,10.72117,24.74367,0.49497,0.31805,1.05,24.74367,0.95,-3.09,22.79
1790266653.959,0,27,1007.4,3710.8344,0.222,16.88227,215.149,16.0,24.68724,3.0,55.5026079,8.4550911,13.0,11.0118,0.61826,20.0,0.21716,-11.89097,0.57887,11.0118,24.68724,0.47061,0.35503,1.1017,24.68724,6.293,-4.5525,21.10325
1790266653.96,0,27,1007.401,3710.846,0.222,16.882,214.26,16.0,24.68579,3.0,55.5026078,8.455091,13.0,11.02,0.61831,20.0,0.21778,-11.92463,0.57867,11.01779,24.68579,0.46999,0.35598,1.10303,24.68579,6.43,-4.59,21.06
1790266654.0,0,27,1007.441,3711.294,0.222,16.873,214.009,16.0,24.62167,3.0,55.5026045,8.455087,13.0,11.273,0.62032,20.0,0.24294,-13.27092,0.57063,11.25735,24.62167,0.45296,0.29296,1.07305,24.62167,5.55,-3.74,18.03
1790266654.009,0,27,1007.45,3711.40178,0.222,16.8712,214.009,16.0,24.6061,3.0,55.5026037,8.4550861,13.225,11.31125,0.62077,20.0,0.2486,-13.57384,0.56882,11.31125,24.6061,0.45544,0.28599,1.07461,24.6061,5.946,-3.67475,17.51475
1790266654.04,0,27,1007.481,3711.773,0.222,16.865,213.57,16.0,24.55245,3.0,55.5026008,8.455083,14.0,11.443,0.61924,20.0,0.26032,-14.20577,0.56176,11.43682,24.55245,0.46397,0.26197,1.07998,24.55245,7.31,-3.45,15.74
1790266654.059,0,27,1007.5,3711.99055,0.222,16.8688,213.57,16.0,24.51784,3.0,55.5025992,8.4550812,14.0,11.51378,0.61829,20.0,0.2675,-14.59308,0.55743,11.51378,24.51784,0.46111,0.2406,1.06003,24.51784,5.22475,-2.3575,14.239
1790266654.08,0,27,1007.521,3712.231,0.222,16.873,212.6,16.0,24.47957,3.0,55.5025973,8.4550792,14.0,11.592,0.61512,20.0,0.27025,-14.74523,0.55255,11.61438,24.47957,0.45795,0.217,1.03797,24.47957,2.92,-1.15,12.58
1790266654.109,0,27,1007.55,3712.58045,0.222,16.87264,212.6,16.0,24.42533,3.0,55.5025947,8.4550762,14.0,11.75331,0.61074,20.0,0.27406,-14.95536,0.5458,11.75331,24.42533,0.46594,0.20864,1.03579,24.42533,1.1365,-0.96875,12.23925
1790266654.159,0,27,1007.6,3713.18295,0.222,16.87201,212.6,16.0,24.33182,3.0,55.5025901,8.4550711,14.0,12.03144,0.59813,20.0,0.26922,-14.70173,0.53412,12.03144,24.33182,0.47971,0.19424,1.03203,24.33182,-1.9385,-0.65625,11.65175
1790266654.16,0,27,1007.601,3713.195,0.222,16.872,211.779,16.0,24.32995,3.0,55.50259,8.455071,14.0,12.037,0.59778,20.0,0.26893,-14.68563,0.53387,12.03596,24.32995,0.47998,0.19395,1.03195,24.32995,-2.0,-0.65,11.64
1790266654.2,0,27,1007.641,3713.691,0.222,16.878,211.375,16.0,24.25707,3.0,55.5025862,8.455067,14.0,12.215,0.58364,20.0,0.25709,-14.04155,0.52395,12.21683,24.25707,0.47396,0.27502,1.01401,24.25707,-2.01,0.29,12.6
1790266654.209,0,27,1007.65,3713.80598,0.222,16.8762,211.375,16.0,24.24198,3.0,55.5025853,8.4550661,14.0,12.25753,0.58045,20.0,0.25442,-13.89663,0.52172,12.25753,24.24198,0.47284,0.27637,1.02098,24.24198,-1.55775,0.03575,12.888
1790266654.24,0,27,1007.681,3714.202,0.222,16.87,210.814,16.0,24.18999,3.0,55.5025822,8.455063,14.0,12.404,0.56682,20.0,0.23911,-13.05921,0.51385,12.41873,24.18999,0.46897,0.28103,1.04501,24.18999,0.0,-0.84,13.88
1790266654.259,0,27,1007.7,3714.4471,0.222,16.8662,210.814,16.0,24.16101,3.0,55.5025803,8.455061,14.0,12.51753,0.55847,20.0,0.22973,-12.54595,0.50903,12.51753,24.16101,0.45332,0.26868,1.02505,24.16101,-0.665,-0.35075,14.013
1790266654.28,0,27,1007.721,3714.718,0.222,16.862,210.141,16.0,24.12898,3.0,55.5025782,8.4550588,14.0,12.643,0.54828,20.0,0.216,-11.79236,0.50379,12.63721,24.12898,0.43603,0.25503,1.00299,24.12898,-1.4,0.19,14.16
1790266654.309,0,27,1007.75,3715.08848,0.22127,16.86273,210.141,16.0,24.09025,3.0,55.5025753,8.4550559,14.725,12.8025,0.53423,20.0,0.19704,-10.75169,0.49656,12.8025,24.09025,0.4418,0.28837,1.03922,24.09025,3.42125,-1.16575,14.89225
1790266654.32,0,27,1007.761,3715.229,0.221,16.863,209.416,16.0,24.07555,3.0,55.5025742,8.4550548,15.0,12.863,0.52861,20.0,0.18838,-10.27519,0.49372,12.8512,24.07555,0.44398,0.30102,1.05296,24.07555,5.25,-1.68,15.17
1790266654.359,0,27,1007.8,3715.75453,0.221,16.86885,209.416,16.0,24.03182,3.0,55.5025699,8.4550511,15.0,13.02388,0.50872,20.0,0.15766,-8.58579,0.48367,13.02388,24.03182,0.41277,0.22009,1.00136,24.03182,8.5455,-1.5435,13.7075
1790266654.36,0,27,1007.801,3715.768,0.221,16.869,208.705,16.0,24.0307,3.0,55.5025698,8.455051,15.0,13.028,0.50816,20.0,0.15676,-8.53654,0.48334,13.02819,24.0307,0.41197,0.21802,1.00004,24.0307,8.63,-1.54,13.67
1790266654.4,0,27,1007.841,3716.296,0.221,16.882,208.161,16.0,23.99513,3.0,55.5025657,8.455047,15.0,13.204,0.48581,20.0,0.12098,-6.56636,0.47027,13.20091,23.99513,0.39901,0.24004,1.00901,23.99513,11.5,-0.04,10.67
1790266654.409,0,27,1007.85,3716.41818,0.221,16.88065,208.161,16.0,23.98935,3.0,55.5025647,8.4550461,14.775,13.23978,0.48078,20.0,0.11293,-6.12308,0.46733,13.23978,23.98935,0.40172,0.21145,1.01036,23.98935,12.292,-0.2965,9.55625
1790266654.44,0,27,1007.881,3716.839,0.221,16.876,207.954,16.0,23.96945,3.0,55.5025613,8.455043,14.0,13.363,0.4637,20.0,0.08452,-4.55918,0.45549,13.36918,23.96945,0.41105,0.11298,1.01503,23.96945,15.02,-1.18,5.72
1790266654.459,0,27,1007.9,3717.0974,0.221,16.87172,207.954,16.0,23.96199,3.0,55.5025593,8.4550411,14.0,13.4485,0.45323,20.0,0.06711,-3.60066,0.44823,13.4485,23.96199,0.40151,0.04934,1.00122,23.96199,14.526,-0.5815,3.15975
1790266654.48,0,27,1007.921,3717.383,0.221,16.867,208.108,16.0,23.95375,3.0,55.502557,8.455039,14.0,13.543,0.44135,20.0,0.04898,-2.60421,0.43817,13.5427,23.95375,0.39096,-0.02101,0.98596,23.95375,13.98,0.08,0.33
1790266654.509,0,27,1007.95,3717.78103,0.221,16.86627,208.108,16.0,23.94962,3.0,55.5025539,8.455036,14.0,13.67278,0.42494,20.0,0.02395,-1.22816,0.42427,13.67278,23.94962,0.43524,-0.07468,1.02662,23.94962,9.9925,0.62375,-4.571
1790266654.52,0,27,1007.961,3717.932,0.221,16.866,208.313,16.0,23.94805,3.0,55.5025527,8.4550348,14.0,13.722,0.41774,20.0,0.01612,-0.79679,0.41718,13.72951,23.94805,0.45204,-0.09504,1.04205,23.94805,8.48,0.83,-6.43
1790266654.559,0,27,1008.0,3718.49263,0.221,16.86795,208.313,16.0,23.95236,3.0,55.5025483,8.4550304,14.0,13.93065,0.39222,20.0,-0.01162,0.73261,0.39205,13.93065,23.95236,0.48515,-0.22468,1.00397,23.95236,7.037,-0.184,-9.238
1790266654.56,0,27,1008.001,3718.507,0.221,16.868,208.639,16.0,23.95247,3.0,55.5025482,8.4550303,14.0,13.936,0.39146,20.0,-0.01212,0.75996,0.39125,13.93641,23.95247,0.486,-0.22801,1.00299,23.95247,7.0,-0.21,-9.31
1790266654.6,0,27,1008.041,3719.077,0.221,16.871,208.912,16.0,23.96667,3.0,55.5025437,8.455026,14.0,14.157,0.36091,20.0,-0.03202,1.85393,0.35933,14.16663,23.96667,0.47702,-0.26696,0.967,23.96667,3.86,1.62,-11.16
1790266654.609,0,27,1008.05,3719.2111,0.22077,16.8701,208.912,16.0,23.972,3.0,55.5025426,8.455025,14.0,14.21843,0.35403,20.0,-0.0365,2.10007,0.35214,14.21843,23.972,0.47048,-0.25886,0.97533,23.972,2.7125,1.75275,-11.29275
1790266654.64,0,27,1008.081,3719.673,0.22,16.867,209.43,16.0,23.99037,3.0,55.502539,8.4550213,14.0,14.43,0.32502,20.0,-0.04417,2.51872,0.32187,14.39702,23.99037,0.44796,-0.23097,1.00401,23.99037,-1.24,2.21,-11.75
1790266654.659,0,27,1008.1,3719.9485,0.22,16.86272,209.43,16.0,24.00602,3.0,55.5025369,8.4550191,14.0,14.50648,0.30723,20.0,-0.04887,2.77532,0.30332,14.50648,24.00602,0.38955,-0.27039,0.97311,24.00602,0.04725,1.73025,-10.8665
1790266654.68,0,27,1008.121,3720.253,0.22,16.858,209.912,16.0,24.02332,3.0,55.5025345,8.4550167,14.0,14.591,0.28352,20.0,-0.04804,2.7267,0.27939,14.57273,24.02332,0.32498,-0.31397,0.93895,24.02332,1.47,1.2,-9.89
1790266654.709,0,27,1008.15,3720.68945,0.22,16.85655,209.912,16.0,24.05341,3.0,55.5025311,8.4550132,14.0,14.66423,0.25077,20.0,-0.04689,2.65957,0.24635,14.66423,24.05341,0.20684,-0.24004,1.00061,24.05341,-2.01725,1.6785,-10.209
1790266654.72,0,27,1008.161,3720.855,0.22,16.856,210.182,16.0,24.06482,3.0,55.5025298,8.4550118,14.0,14.692,0.23626,20.0,-0.04304,2.44698,0.23229,14.69286,24.06482,0.16203,-0.212,1.024,24.06482,-3.34,1.86,-10.33
1790266654.759,0,27,1008.2,3721.42635,0.22,16.8521,210.182,16.0,24.11289,3.0,55.5025254,8.4550071,14.0,14.79438,0.18481,20.0,-0.02936,1.69325,0.18246,14.79438,24.11289,0.08399,-0.20126,0.97528,24.11289,-3.145,-0.06075,-7.41475
1790266654.76,0,27,1008.201,3721.441,0.22,16.852,210.814,16.0,24.11413,3.0,55.5025253,8.455007,14.0,14.797,0.1834,20.0,-0.02872,1.65865,0.18109,14.79454,24.11413,0.08199,-0.20099,0.97403,24.11413,-3.14,-0.11,-7.34
1790266654.8,0,27,1008.241,3722.042,0.22,16.839,211.128,16.0,24.17039,3.0,55.5025207,8.4550022,14.0,14.805,0.12682,20.0,-0.00333,0.27461,0.12638,14.80124,24.17039,-0.10003,-0.11196,1.03002,24.17039,-2.94,-0.11,-5.79
1790266654.809,0,27,1008.25,3722.17385,0.22,16.83607,211.128,16.0,24.18433,3.0,55.5025197,8.4550011,14.0,14.80275,0.11409,20.0,0.00238,-0.0368,0.11407,14.80275,24.18433,-0.10384,-0.0915,1.01336,24.18433,-3.78375,0.2905,-5.40075
1790266654.84,0,27,1008.281,3722.628,0.22,16.826,211.133,16.0,24.23232,3.0,55.5025162,8.4549973,14.0,14.795,0.08117,20.0,0.02891,-1.47356,0.06875,14.77615,24.23232,-0.11696,-0.02101,0.95598,24.23232,-6.69,1.67,-4.06
1790266654.859,0,27,1008.3,3722.9035,0.22,16.82743,211.133,16.0,24.26416,3.0,55.502514,8.4549951,14.0,14.75985,0.06099,20.0,0.04517,-2.35415,0.04098,14.75985,24.26416,-0.10936,-0.01103,0.937,24.26416,-5.0655,0.87675,-1.7325
1790266654.88,0,27,1008.321,3723.208,0.22,16.829,210.866,16.0,24.29934,3.0,55.5025117,8.4549927,14.0,14.721,0.07797,20.0,0.06619,-3.4891,0.00912,14.73653,24.29934,-0.10095,0.0,0.91601,24.29934,-3.27,0.0,0.84
1790266654.909,0,27,1008.35,3723.63285,0.22,16.82973,210.866,16.0,24.35011,3.0,55.5025084,8.4549892,14.0,14.70432,0.10141,20.0,0.09522,-5.05641,-0.03487,14.70432,24.35011,-0.13215,0.07615,0.94211,24.35011,-6.62675,1.9285,2.65975
1790266654.92,0,27,1008.361,3723.794,0.22,16.83,210.75,16.0,24.36937,3.0,55.5025072,8.4549878,14.0,14.698,0.12008,20.0,0.10708,-5.69252,-0.05176,14.68063,24.36937,-0.14398,0.10503,0.95201,24.36937,-7.9,2.66,3.35
1790266654.959,0,27,1008.4,3724.3595,0.21902,16.83195,210.75,16.0,24.43839,3.0,55.5025028,8.4549833,14.0,14.5966,0.18627,20.0,0.14912,-7.9478,-0.11163,14.5966,24.43839,-0.10302,0.21131,0.97637,24.43839,-4.8385,1.763,9.395
