This file is created using RaceChrono Pro v10.2.4 ( http://racechrono.com/ ).
Format,3
Session title,"Ts"
Session type,Lap timing
Track name,"Ts"
Driver name,
Created,26/09/2026,16:37
Note,

timestamp,fragment_id,lap_number,elapsed_time,distance_traveled,accuracy,altitude,bearing,device_battery_level,device_update_rate,fix_type,latitude,longitude,satellites,speed,combined_acc,device_update_rate,lateral_acc,lean_angle,longitudinal_acc,speed,device_update_rate,x_acc,y_acc,z_acc,device_update_rate,x_rate_of_rotation,y_rate_of_rotation,z_rate_of_rotation
unix time,,,s,m,m,m,deg,%,Hz,,deg,deg,sats,m/s,G,Hz,G,deg,G,m/s,Hz,G,G,G,Hz,deg/s,deg/s,deg/s
,,,,,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,calc,calc,calc,calc,calc,calc,101: acc,101: acc,101: acc,101: acc,102: gyro,102: gyro,102: gyro,102: gyro
1790441213.79,0,18,561.15,2430.73495,0.272,16.1524,96.859,15.0,24.0457,3.0,55.5026547,8.4551228,13.0,6.8378,1.31187,20.0,-1.26087,49.78597,-0.36221,6.8378,24.0457,0.02617,-0.97791,1.46494,24.0457,12.096,-49.69775,-113.77825
1790441213.799,0,18,561.159,2430.793,0.272,16.156,102.273,15.0,24.03921,3.0,55.5026545,8.4551237,13.0,6.818,1.31247,20.0,-1.26581,49.9398,-0.34465,6.85107,24.03921,0.01897,-0.97903,1.46696,24.03921,12.69,-49.97,-114.01
1790441213.839,0,18,561.199,2431.086,0.272,16.165,106.929,15.0,24.01674,3.0,55.5026533,8.4551278,13.0,6.912,1.31514,20.0,-1.28776,50.62346,-0.26658,6.91003,24.01674,0.02396,-0.93997,1.56996,24.01674,4.09,-52.5,-116.98
1790441213.84,0,18,561.2,2431.09285,0.272,16.16538,106.929,15.0,24.01616,3.0,55.5026533,8.4551279,13.0,6.9115,1.31521,20.0,-1.28831,50.64055,-0.26463,6.9115,24.01616,0.02252,-0.93947,1.56936,24.01616,3.7735,-52.45325,-117.076
1790441213.879,0,18,561.239,2431.36,0.272,16.18,111.097,15.0,23.99361,3.0,55.5026522,8.4551317,13.0,6.892,1.32059,20.0,-1.2935,50.93903,-0.26609,6.82315,23.99361,-0.03396,-0.91999,1.54599,23.99361,-8.57,-50.63,-120.82
1790441213.89,0,18,561.25,2431.4315,0.272,16.18742,111.097,15.0,23.98795,3.0,55.5026518,8.4551325,13.0,6.79823,1.3221,20.0,-1.29496,51.02321,-0.2665,6.79823,23.98795,-0.02709,-0.9332,1.52482,23.98795,-10.374,-51.37525,-122.107
1790441213.919,0,18,561.279,2431.62,0.272,16.207,116.115,15.0,23.97306,3.0,55.5026507,8.4551348,13.0,6.551,1.35114,20.0,-1.32009,51.61667,-0.2877,6.63748,23.97306,-0.00897,-0.96802,1.469,23.97306,-15.13,-53.34,-125.5
1790441213.94,0,18,561.3,2431.7628,0.272,16.2133,116.115,15.0,23.96347,3.0,55.5026498,8.4551365,13.525,6.52107,1.37217,20.0,-1.33829,52.04642,-0.30305,6.52107,23.96347,0.00254,-0.97064,1.4879,23.96347,-20.82625,-51.3975,-125.185
1790441213.959,0,18,561.319,2431.892,0.272,16.219,121.812,15.0,23.9548,3.0,55.502649,8.455138,14.0,6.494,1.37514,20.0,-1.34604,52.26494,-0.27968,6.52716,23.9548,0.01295,-0.97301,1.505,23.9548,-25.98,-49.64,-124.9
1790441213.99,0,18,561.35,2432.09841,0.272,16.22278,121.812,15.0,23.93982,3.0,55.5026477,8.4551404,14.0,6.5371,1.37999,20.0,-1.35869,52.62146,-0.24154,6.5371,23.93982,-0.00818,-1.0569,1.4097,23.93982,-22.03317,-47.09195,-123.18366
1790441214.0,0,18,561.36,2432.165,0.272,16.224,126.747,15.0,23.93499,3.0,55.5026473,8.4551412,14.0,6.551,1.3872,20.0,-1.36719,52.8072,-0.23412,6.53866,23.93499,-0.01499,-1.08396,1.37896,23.93499,-20.76,-46.27,-122.63
1790441214.039,0,18,561.399,2432.443,0.272,16.224,132.165,15.0,23.9213,3.0,55.5026453,8.4551438,16.0,6.548,1.41534,20.0,-1.40038,53.53157,-0.20519,6.54474,23.9213,0.03997,-1.09905,1.45095,23.9213,-8.18,-45.88,-117.74
1790441214.04,0,18,561.4,2432.4493,0.272,16.22412,132.165,15.0,23.92099,3.0,55.5026453,8.4551439,15.975,6.5449,1.41606,20.0,-1.40123,53.55014,-0.20445,6.5449,23.92099,0.03842,-1.09867,1.45121,23.92099,-8.21075,-45.752,-117.59925
1790441214.079,0,18,561.439,2432.695,0.272,16.229,137.677,15.0,23.90882,3.0,55.5026435,8.4551462,15.0,6.424,1.44731,20.0,-1.43228,54.19719,-0.20806,6.44953,23.90882,-0.02203,-1.08396,1.46105,23.90882,-9.41,-40.76,-112.11
1790441214.09,0,18,561.45,2432.76953,0.272,16.2301,137.677,15.0,23.94232,3.0,55.5026429,8.4551467,15.275,6.42262,1.45613,20.0,-1.44104,54.37969,-0.20908,6.42262,23.94232,-0.01928,-1.09058,1.45003,23.94232,-7.8755,-40.76,-111.78
1790441214.119,0,18,561.479,2432.966,0.272,16.233,144.063,15.0,24.03063,3.0,55.5026413,8.4551482,16.0,6.419,1.48434,20.0,-1.47306,54.9743,-0.18058,6.44245,24.03063,-0.01203,-1.10802,1.42097,24.03063,-3.83,-40.76,-110.91
1790441214.14,0,18,561.5,2433.10407,0.272,16.2414,144.063,15.0,24.08745,3.0,55.5026402,8.455149,16.0,6.4568,1.50477,20.0,-1.49625,55.40489,-0.15995,6.4568,24.08745,0.00322,-1.07703,1.44881,24.08745,-3.872,-40.47125,-110.48475
1790441214.159,0,18,561.519,2433.229,0.272,16.249,150.072,15.0,24.13885,3.0,55.5026392,8.4551498,16.0,6.491,1.50296,20.0,-1.49572,55.43931,-0.14629,6.47245,24.13885,0.01703,-1.04898,1.474,24.13885,-3.91,-40.21,-110.1
1790441214.19,0,18,561.55,2433.4429,0.272,16.25288,150.072,15.0,24.21335,3.0,55.5026374,8.455151,16.0,6.49798,1.5,20.0,-1.49487,55.49548,-0.124,6.49798,24.21335,0.03718,-1.04282,1.44689,24.21335,-9.34275,-39.14825,-110.224
1790441214.199,0,18,561.559,2433.505,0.272,16.254,154.968,15.0,24.23498,3.0,55.5026368,8.4551513,16.0,6.5,1.48886,20.0,-1.48325,55.26676,-0.12855,6.47821,24.23498,0.04303,-1.04103,1.43902,24.23498,-10.92,-38.84,-110.26
1790441214.239,0,18,561.599,2433.74,0.272,16.268,158.857,15.0,24.32039,3.0,55.5026348,8.4551525,15.0,6.392,1.43931,20.0,-1.4316,54.25022,-0.1488,6.39037,24.32039,0.07801,-1.02798,1.44402,24.32039,-14.39,-38.64,-110.87
1790441214.24,0,18,561.6,2433.74615,0.272,16.26872,158.857,15.0,24.32228,3.0,55.5026348,8.4551525,14.975,6.38818,1.43808,20.0,-1.4303,54.2248,-0.14931,6.38818,24.32228,0.07971,-1.02733,1.4426,24.32228,-14.483,-38.586,-110.8465
1790441214.279,0,18,561.639,2433.986,0.272,16.297,162.183,15.0,24.39626,3.0,55.5026327,8.4551533,14.0,6.239,1.39787,20.0,-1.38943,53.29271,-0.15329,6.30314,24.39626,0.14602,-1.00197,1.38702,24.39626,-18.11,-36.48,-109.93
1790441214.29,0,18,561.65,2434.063,0.272,16.3025,162.183,15.0,24.41479,3.0,55.502632,8.4551535,14.0,6.27915,1.38653,20.0,-1.3779,53.02981,-0.15441,6.27915,24.41479,0.14821,-1.00197,1.37518,24.41479,-19.11925,-36.018,-109.47625
1790441214.319,0,18,561.679,2434.266,0.272,16.317,167.836,15.0,24.46365,3.0,55.5026302,8.4551538,14.0,6.385,1.39592,20.0,-1.39062,53.35517,-0.11702,6.35455,24.46365,0.15398,-1.00197,1.34399,24.46365,-21.78,-34.8,-108.28
1790441214.34,0,18,561.7,2434.4025,0.272,16.32435,167.836,15.0,24.49509,3.0,55.5026289,8.455154,13.475,6.40915,1.40272,20.0,-1.39984,53.59078,-0.08995,6.40915,24.49509,0.16345,-0.99202,1.31931,24.49509,-20.10525,-33.68175,-106.957
1790441214.359,0,18,561.719,2434.526,0.272,16.331,172.82,15.0,24.52353,3.0,55.5026278,8.4551542,13.0,6.431,1.39838,20.0,-1.39646,53.57675,-0.06741,6.45397,24.52353,0.17203,-0.98301,1.29698,24.52353,-18.59,-32.67,-105.76
1790441214.39,0,18,561.75,2434.74222,0.272,16.3372,172.82,15.0,24.56475,3.0,55.5026259,8.4551539,13.0,6.5271,1.39129,20.0,-1.39095,53.55387,-0.03065,6.5271,24.56475,0.18752,-0.96831,1.28615,24.56475,-17.72975,-30.624,-103.466
1790441214.399,0,18,561.759,2434.805,0.272,16.339,177.354,15.0,24.57672,3.0,55.5026253,8.4551538,13.0,6.555,1.38061,20.0,-1.38008,53.32025,-0.01402,6.57063,24.57672,0.19201,-0.96404,1.28301,24.57672,-17.48,-30.03,-102.8
1790441214.439,0,18,561.799,2435.083,0.273,16.355,180.76,15.0,24.62397,3.0,55.5026228,8.4551537,13.0,6.763,1.33316,20.0,-1.33175,52.28197,0.05987,6.76409,24.62397,0.14704,-0.95303,1.24997,24.62397,-18.1,-27.41,-99.51
1790441214.44,0,18,561.8,2435.09045,0.273,16.35558,180.76,15.0,24.62502,3.0,55.5026228,8.4551537,13.0,6.76893,1.33197,20.0,-1.33054,52.25601,0.06171,6.76893,24.62502,0.14732,-0.9523,1.24962,24.62502,-18.01425,-27.3325,-99.413
1790441214.479,0,18,561.839,2435.381,0.273,16.378,183.793,15.0,24.66595,3.0,55.5026202,8.4551532,13.0,7.0,1.29673,20.0,-1.29196,51.40057,0.108,6.94466,24.66595,0.15795,-0.92396,1.236,24.66595,-14.67,-24.31,-95.63
1790441214.49,0,18,561.85,2435.45938,0.273,16.37333,183.793,15.0,24.67621,3.0,55.5026195,8.4551529,13.275,6.99423,1.28679,20.0,-1.28108,51.1593,0.12106,6.99423,24.67621,0.16236,-0.92425,1.23518,24.67621,-14.96975,-23.57025,-94.596
1790441214.519,0,18,561.879,2435.666,0.273,16.361,187.825,15.0,24.70324,3.0,55.5026177,8.4551522,14.0,6.979,1.2969,20.0,-1.29197,51.44887,0.11272,6.99879,24.70324,0.17396,-0.92498,1.23304,24.70324,-15.76,-21.62,-91.87
1790441214.54,0,18,561.9,2435.81143,0.273,16.35313,187.825,15.0,24.72064,3.0,55.5026164,8.4551514,13.475,7.0021,1.30422,20.0,-1.29985,51.65856,0.10668,7.0021,24.72064,0.20127,-0.93601,1.21623,24.72064,-15.79675,-20.51225,-89.833
1790441214.559,0,18,561.919,2435.943,0.273,16.346,192.706,15.0,24.73637,3.0,55.5026153,8.4551507,13.0,7.023,1.31044,20.0,-1.30444,51.79712,0.12354,7.06246,24.73637,0.22597,-0.94599,1.20102,24.73637,-15.83,-19.51,-87.99
1790441214.59,0,18,561.95,2436.17318,0.273,16.34678,192.706,15.0,24.75918,3.0,55.5026134,8.4551494,13.0,7.16095,1.32059,20.0,-1.31192,52.0232,0.15103,7.16095,24.75918,0.28413,-0.9158,1.22734,24.75918,-19.891,-16.80525,-83.991
1790441214.599,0,18,561.959,2436.24,0.273,16.347,196.855,15.0,24.7658,3.0,55.5026128,8.455149,13.0,7.201,1.31423,20.0,-1.30476,51.8722,0.15688,7.1934,24.7658,0.30102,-0.90704,1.23498,24.7658,-21.07,-16.02,-82.83
1790441214.639,0,18,561.999,2436.541,0.273,16.341,200.142,15.0,24.79195,3.0,55.5026103,8.4551472,12.0,7.338,1.28598,20.0,-1.27291,51.20108,0.18284,7.33764,24.79195,0.39504,-0.91805,1.18104,24.79195,-31.8,-13.99,-78.96
1790441214.64,0,18,562.0,2436.54873,0.273,16.34127,200.142,15.0,24.79253,3.0,55.5026103,8.4551471,12.0,7.34125,1.28528,20.0,-1.27211,51.1843,0.18349,7.34125,24.79253,0.39586,-0.9168,1.18033,24.79253,-32.0265,-13.8865,-78.8075
1790441214.679,0,18,562.039,2436.85,0.273,16.352,202.912,15.0,24.81517,3.0,55.5026078,8.455145,12.0,7.468,1.25029,20.0,-1.23234,50.24025,0.21033,7.48688,24.81517,0.42797,-0.86798,1.15299,24.81517,-40.86,-9.85,-72.86
1790441214.69,0,18,562.05,2436.938,0.273,16.35007,202.912,15.0,24.82085,3.0,55.5026071,8.4551443,12.0,7.52795,1.24042,20.0,-1.22113,49.97398,0.21789,7.52795,24.82085,0.42769,-0.86523,1.14831,24.82085,-42.3505,-8.816,-70.748
1790441214.719,0,18,562.079,2437.17,0.273,16.345,206.04,15.0,24.83581,3.0,55.5026053,8.4551425,12.0,7.686,1.23537,20.0,-1.21034,49.77766,0.24611,7.67656,24.83581,0.42696,-0.85799,1.13596,24.83581,-46.28,-6.09,-65.18
1790441214.74,0,18,562.1,2437.34325,0.273,16.33502,206.04,15.0,24.84543,3.0,55.502604,8.455141,12.0,7.78418,1.23172,20.0,-1.20253,49.63549,0.26653,7.78418,24.84543,0.44168,-0.82544,1.08714,24.84543,-44.348,-4.82475,-60.18725
1790441214.759,0,18,562.119,2437.5,0.273,16.326,209.301,15.0,24.85414,3.0,55.5026028,8.4551397,12.0,7.873,1.23983,20.0,-1.20791,49.79061,0.27915,7.87182,24.85414,0.455,-0.79599,1.04297,24.85414,-42.6,-3.68,-55.67
1790441214.79,0,18,562.15,2437.74877,0.27223,16.32987,209.301,15.0,24.86946,3.0,55.502601,8.4551373,12.0,8.01482,1.25306,20.0,-1.21668,50.04368,0.29973,8.01482,24.86946,0.45579,-0.6844,1.03443,24.86946,-38.105,-1.572,-47.33875
1790441214.799,0,18,562.159,2437.821,0.272,16.331,213.015,15.0,24.87391,3.0,55.5026005,8.4551367,12.0,8.056,1.23256,20.0,-1.19355,49.2576,0.30646,8.0604,24.87391,0.45602,-0.65201,1.03195,24.87391,-36.8,-0.96,-44.92
1790441214.839,0,18,562.199,2438.163,0.272,16.323,214.206,15.0,24.88799,3.0,55.502598,8.4551335,12.0,8.262,1.14147,20.0,-1.09074,45.7639,0.33634,8.26294,24.88799,0.47305,-0.56105,1.00401,24.88799,-30.45,-0.65,-35.7
1790441214.84,0,18,562.2,2438.1721,0.272,16.3222,214.206,15.0,24.8883,3.0,55.5025979,8.4551334,12.0,8.268,1.13919,20.0,-1.08817,45.67656,0.33709,8.268,24.8883,0.4746,-0.55687,1.00269,24.8883,-30.30175,-0.62175,-35.41975
1790441214.879,0,18,562.239,2438.527,0.272,16.291,214.927,15.0,24.90049,3.0,55.5025953,8.4551302,12.0,8.502,1.05635,20.0,-0.9872,41.95927,0.37414,8.5065,24.90049,0.53505,-0.39402,0.95099,24.90049,-24.52,0.48,-24.49
1790441214.89,0,18,562.25,2438.62848,0.272,16.2866,214.927,15.0,24.90355,3.0,55.5025946,8.4551292,12.275,8.57377,1.03298,20.0,-0.95871,40.91081,0.38459,8.57377,24.90355,0.54026,-0.36954,0.96198,24.90355,-23.882,0.5735,-22.96925
1790441214.919,0,18,562.279,2438.896,0.272,16.275,215.875,15.0,24.9116,3.0,55.5025927,8.4551267,13.0,8.763,0.98628,20.0,-0.89931,38.77622,0.40342,8.74412,24.9116,0.55401,-0.305,0.99096,24.9116,-22.2,0.82,-18.96
1790441214.94,0,18,562.3,2439.08238,0.272,16.27027,215.875,15.0,24.91678,3.0,55.5025914,8.4551248,13.0,8.86748,0.95246,20.0,-0.85629,37.23049,0.41706,8.86748,24.91678,0.56033,-0.24407,0.99203,24.91678,-20.87175,0.967,-14.68125
1790441214.959,0,18,562.319,2439.251,0.272,16.266,216.635,15.0,24.92147,3.0,55.5025902,8.4551232,13.0,8.962,0.9268,20.0,-0.82195,35.96831,0.42703,8.97264,24.92147,0.56604,-0.18895,0.993,24.92147,-19.67,1.1,-10.81
1790441214.99,0,18,562.35,2439.55117,0.272,16.26222,216.635,15.0,24.92555,3.0,55.502588,8.4551203,13.0,9.14422,0.88495,20.0,-0.76591,33.90895,0.4433,9.14422,24.92555,0.57206,-0.12095,0.94913,24.92555,-18.33171,1.45537,-5.69878
1790441215.0,0,18,562.36,2439.648,0.272,16.261,217.402,15.0,24.92687,3.0,55.5025873,8.4551193,13.0,9.203,0.86938,20.0,-0.74442,33.00394,0.44799,9.20196,24.92687,0.574,-0.09901,0.93498,24.92687,-17.9,1.57,-4.05
1790441215.039,0,18,562.399,2440.024,0.272,16.251,217.675,15.0,24.93485,3.0,55.5025847,8.4551157,13.0,9.427,0.80865,20.0,-0.66059,29.4744,0.46627,9.42715,24.93485,0.57798,-0.005,1.01299,24.93485,-15.54,0.85,1.66
1790441215.04,0,18,562.4,2440.03445,0.272,16.25065,217.675,15.0,24.93503,3.0,55.5025846,8.4551156,12.975,9.43292,0.80709,20.0,-0.65844,29.3839,0.46674,9.43292,24.93503,0.57798,-0.0031,1.01266,24.93503,-15.4485,0.81025,1.822
1790441215.079,0,18,562.439,2440.442,0.272,16.237,217.36,15.0,24.94212,3.0,55.5025817,8.4551117,12.0,9.664,0.72177,20.0,-0.537,23.67671,0.48003,9.6537,24.94212,0.57798,0.07097,1.00004,24.94212,-11.88,-0.74,8.14
1790441215.09,0,18,562.45,2440.55503,0.272,16.2216,217.36,15.0,24.9439,3.0,55.5025808,8.4551106,12.275,9.71598,0.6977,20.0,-0.50274,22.06699,0.48378,9.71598,24.9439,0.57332,0.08693,0.99673,24.9439,-10.74425,-0.806,9.053
1790441215.119,0,18,562.479,2440.853,0.272,16.181,215.767,15.0,24.94859,3.0,55.5025787,8.4551078,13.0,9.853,0.64215,20.0,-0.40558,17.411,0.49314,9.87584,24.94859,0.56105,0.12899,0.988,24.94859,-7.75,-0.98,11.46
1790441215.14,0,18,562.5,2441.06615,0.272,16.16998,215.767,15.0,24.9516,3.0,55.5025771,8.4551059,12.475,9.9916,0.60192,20.0,-0.33522,14.03942,0.49993,9.9916,24.9516,0.54579,0.14157,1.02687,24.9516,-4.92025,-1.694,12.5835
1790441215.159,0,18,562.519,2441.259,0.272,16.16,214.979,15.0,24.95432,3.0,55.5025757,8.4551042,12.0,10.117,0.59079,20.0,-0.30396,12.58282,0.50518,10.10375,24.95432,0.53199,0.15296,1.06203,24.95432,-2.36,-2.34,13.6
1790441215.19,0,18,562.55,2441.6062,0.27122,16.15457,214.979,15.0,24.95828,3.0,55.5025731,8.4551011,12.0,10.28673,0.57264,20.0,-0.25295,10.20626,0.51374,10.28673,24.95828,0.51262,0.14521,1.05429,24.95828,0.306,-2.4175,13.88675
1790441215.199,0,18,562.559,2441.707,0.271,16.153,214.737,15.0,24.95942,3.0,55.5025723,8.4551002,12.0,10.336,0.57363,20.0,-0.2531,10.33118,0.51477,10.33529,24.95942,0.507,0.14296,1.05204,24.95942,1.08,-2.44,13.97
1790441215.239,0,18,562.599,2442.14,0.271,16.155,215.307,15.0,24.96395,3.0,55.5025692,8.4550962,12.0,10.551,0.57801,20.0,-0.25374,10.88636,0.51933,10.55113,24.96395,0.49497,0.17804,1.03002,24.96395,5.36,-2.65,12.27
1790441215.24,0,18,562.6,2442.15082,0.271,16.155,215.307,15.0,24.96405,3.0,55.5025691,8.4550961,12.0,10.55652,0.57812,20.0,-0.25376,10.90024,0.51945,10.55652,24.96405,0.49455,0.17654,1.02962,24.96405,5.41025,-2.63725,12.2035
1790441215.279,0,18,562.639,2442.573,0.271,16.155,215.056,15.0,24.96798,3.0,55.502566,8.4550922,12.0,10.772,0.5675,20.0,-0.19671,8.13473,0.53144,10.78723,24.96798,0.47804,0.11798,1.01401,24.96798,7.37,-2.14,9.61
1790441215.29,0,18,562.65,2442.6962,0.271,16.15225,215.056,15.0,24.96896,3.0,55.5025651,8.4550911,12.0,10.8523,0.5645,20.0,-0.18062,7.35472,0.53483,10.8523,24.96896,0.48491,0.12266,1.02528,24.96896,6.92725,-1.67525,8.95825
1790441215.319,0,18,562.679,2443.021,0.271,16.145,214.283,15.0,24.97155,3.0,55.5025627,8.4550882,12.0,11.064,0.57097,20.0,-0.13419,5.03604,0.55337,11.06065,24.97155,0.50303,0.13501,1.055,24.97155,5.76,-0.45,7.24
1790441215.34,0,18,562.7,2443.2709,0.271,16.13292,214.283,15.0,24.97322,3.0,55.5025608,8.4550859,12.0,11.21153,0.57566,20.0,-0.10057,3.35699,0.56681,11.21153,24.97322,0.5004,0.11188,1.03085,24.97322,6.1485,-0.84375,6.232
1790441215.359,0,18,562.719,2443.497,0.271,16.122,213.806,15.0,24.97473,3.0,55.5025592,8.4550838,12.0,11.345,0.56393,20.0,-0.0885,2.81928,0.55679,11.29876,24.97473,0.49803,0.09096,1.00901,24.97473,6.5,-1.2,5.32
1790441215.39,0,18,562.75,2443.85582,0.271,16.1127,213.806,15.0,24.97691,3.0,55.5025565,8.4550807,12.0,11.4411,0.5448,20.0,-0.06881,1.94195,0.54044,11.4411,24.97691,0.48096,0.0701,0.99889,24.97691,4.44625,0.3655,5.03325
1790441215.399,0,18,562.759,2443.96,0.271,16.11,213.708,15.0,24.97755,3.0,55.5025557,8.4550798,12.0,11.469,0.54035,20.0,-0.06803,1.95655,0.53605,11.47447,24.97755,0.476,0.06404,0.99596,24.97755,3.85,0.82,4.95
1790441215.439,0,18,562.799,2444.435,0.271,16.098,213.8,15.0,24.98006,3.0,55.5025522,8.4550755,12.0,11.622,0.52054,20.0,-0.06458,2.02145,0.51652,11.62277,24.98006,0.48498,0.04395,1.03603,24.98006,3.59,-0.51,3.14
1790441215.44,0,18,562.8,2444.44713,0.271,16.09745,213.8,14.975,24.98011,3.0,55.5025521,8.4550754,12.0,11.62648,0.52004,20.0,-0.06449,2.02307,0.51603,11.62648,24.98011,0.4845,0.04303,1.03406,24.98011,3.65975,-0.52325,3.1105
1790441215.479,0,18,562.839,2444.92,0.271,16.076,213.506,14.0,24.98228,3.0,55.5025485,8.4550713,12.0,11.801,0.5152,20.0,-0.04713,1.24654,0.51296,11.81194,24.98228,0.46601,0.00704,0.957,24.98228,6.38,-1.04,1.96
1790441215.49,0,18,562.85,2445.05668,0.271,16.0749,213.506,14.0,24.98283,3.0,55.5025475,8.4550701,12.0,11.86425,0.51384,20.0,-0.04223,1.02752,0.5121,11.86425,24.98283,0.46189,0.0007,0.96746,24.98283,6.05275,-0.5395,1.41275
1790441215.519,0,18,562.879,2445.417,0.271,16.072,213.783,14.0,24.98426,3.0,55.5025448,8.4550668,12.0,12.031,0.5234,20.0,-0.04503,1.31733,0.52146,12.03648,24.98426,0.45102,-0.01601,0.99504,24.98426,5.19,0.78,-0.03
1790441215.54,0,18,562.9,2445.6774,0.27048,16.06675,213.783,14.0,24.98518,3.0,55.5025429,8.4550645,12.0,12.1612,0.53033,20.0,-0.04705,1.52719,0.52824,12.1612,24.98518,0.46622,-0.03598,0.99975,24.98518,4.69125,-0.01275,-1.14825
1790441215.559,0,18,562.919,2445.913,0.27,16.062,213.787,14.0,24.98602,3.0,55.5025412,8.4550623,12.0,12.279,0.53238,20.0,-0.04576,1.52603,0.53041,12.26869,24.98602,0.47998,-0.05404,1.00401,24.98602,4.24,-0.73,-2.16
1790441215.59,0,18,562.95,2446.3098,0.27,16.05967,213.787,14.0,24.98723,3.0,55.5025382,8.4550588,12.0,12.44408,0.53573,20.0,-0.04365,1.52412,0.53395,12.44408,24.98723,0.45445,-0.07104,0.96371,24.98723,4.77475,-0.14875,-2.50875
1790441215.599,0,18,562.959,2446.425,0.27,16.059,213.847,14.0,24.98758,3.0,55.5025373,8.4550578,12.0,12.492,0.53675,20.0,-0.04614,1.69433,0.53474,12.49328,24.98758,0.44704,-0.07597,0.95201,24.98758,4.93,0.02,-2.61
1790441215.639,0,18,562.999,2446.958,0.27,16.05,214.075,14.0,24.98896,3.0,55.5025333,8.4550532,12.0,12.714,0.54127,20.0,-0.05719,2.45082,0.53824,12.71198,24.98896,0.42196,-0.09004,1.01003,24.98896,3.52,0.82,-3.57
1790441215.64,0,18,563.0,2446.97058,0.27,16.04955,214.075,14.0,24.989,3.0,55.5025332,8.4550531,12.0,12.71745,0.54138,20.0,-0.05747,2.46973,0.53833,12.71745,24.989,0.42098,-0.09084,1.00878,24.989,3.481,0.7815,-3.5945
1790441215.679,0,18,563.039,2447.461,0.27,16.032,214.222,14.0,24.9902,3.0,55.5025297,8.4550485,12.0,12.852,0.51727,20.0,-0.05484,2.42394,0.51436,12.85179,24.9902,0.38301,-0.12196,0.95996,24.9902,1.96,-0.72,-4.55
1790441215.69,0,18,563.05,2447.60923,0.27,16.02512,214.222,14.0,24.9905,3.0,55.5025286,8.4550472,12.0,12.88968,0.51047,20.0,-0.0541,2.41102,0.5076,12.88968,24.9905,0.37585,-0.11618,0.95777,24.9905,2.40825,-0.31575,-4.41525
1790441215.719,0,18,563.079,2448.0,0.27,16.007,214.071,14.0,24.99129,3.0,55.5025257,8.4550437,12.0,12.989,0.49281,20.0,-0.04288,1.83412,0.49087,12.98504,24.99129,0.357,-0.10095,0.95201,24.99129,3.59,0.75,-4.06
1790441215.74,0,18,563.1,2448.28298,0.27,15.99492,214.071,14.0,24.9918,3.0,55.5025236,8.4550411,12.0,13.0541,0.48001,20.0,-0.03475,1.41636,0.47875,13.0541,24.9918,0.34967,-0.13666,0.95779,24.9918,3.4325,0.51375,-4.74775
1790441215.759,0,18,563.119,2448.539,0.27,15.984,213.998,14.0,24.99226,3.0,55.5025217,8.4550388,12.0,13.113,0.47637,20.0,-0.03984,1.7401,0.47465,13.12743,24.99226,0.34303,-0.16897,0.96302,24.99226,3.29,0.3,-5.37
1790441215.79,0,18,563.15,2448.95672,0.27,15.96618,213.998,14.0,24.99564,3.0,55.5025186,8.4550351,12.0,13.24707,0.47042,20.0,-0.04815,2.2683,0.46795,13.24707,24.99564,0.3345,-0.09381,1.00174,24.99564,2.3445,-0.49825,-5.76525
1790441215.799,0,18,563.159,2449.078,0.27,15.961,214.273,14.0,24.99662,3.0,55.5025177,8.455034,12.0,13.286,0.47217,20.0,-0.05496,2.66106,0.46874,13.2899,24.99662,0.33202,-0.07199,1.01299,24.99662,2.07,-0.73,-5.88
1790441215.839,0,18,563.199,2449.623,0.27,15.941,214.745,14.0,24.997,3.0,55.5025137,8.455029,12.0,13.481,0.47993,20.0,-0.08523,4.40665,0.47227,13.48022,24.997,0.32498,-0.14103,0.92305,24.997,-0.6,2.24,-4.82
1790441215.84,0,18,563.2,2449.63715,0.27,15.94092,214.745,14.0,24.99701,3.0,55.5025136,8.4550289,12.025,13.48498,0.48012,20.0,-0.08599,4.45029,0.47236,13.48498,24.99701,0.32628,-0.1397,0.92629,24.99701,-0.63675,2.222,-4.7885
1790441215.879,0,18,563.239,2450.189,0.27,15.938,214.919,14.0,24.99733,3.0,55.5025095,8.4550238,13.0,13.64,0.46815,20.0,-0.08919,4.69175,0.45956,13.62992,24.99733,0.37699,-0.088,1.05296,24.99733,-2.07,1.52,-3.56
1790441215.89,0,18,563.25,2450.33887,0.27,15.93498,214.919,14.0,24.99741,3.0,55.5025084,8.4550225,13.0,13.6708,0.46477,20.0,-0.0901,4.75985,0.45595,13.6708,24.99741,0.39816,-0.07289,1.02576,24.99741,-3.38175,1.12125,-3.0155
1790441215.919,0,18,563.279,2450.734,0.27,15.927,215.124,14.0,24.99763,3.0,55.5025055,8.4550188,13.0,13.752,0.4583,20.0,-0.09961,5.32722,0.44724,13.76997,24.99763,0.45398,-0.03304,0.95405,24.99763,-6.84,0.07,-1.58
1790441215.94,0,18,563.3,2451.03115,0.27,15.92963,215.124,14.0,24.99777,3.0,55.5025033,8.4550161,13.0,13.84178,0.45362,20.0,-0.1065,5.73807,0.44094,13.84178,24.99777,0.50542,-0.01676,0.93247,24.99777,-3.501,1.89175,0.058
